organism_name,assembly_id,genome_ftp_path,checksums_ftp_path
Panopea generosa,GCA_029582155.1_ASM2958215v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/582/155/GCA_029582155.1_ASM2958215v1/GCA_029582155.1_ASM2958215v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/582/155/GCA_029582155.1_ASM2958215v1/md5checksums.txt
Panulirus argus,GCA_038088735.1_ASM3808873v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/088/735/GCA_038088735.1_ASM3808873v1/GCA_038088735.1_ASM3808873v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/088/735/GCA_038088735.1_ASM3808873v1/md5checksums.txt
Panulirus cygnus,GCA_032361485.1_ASM3236148v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/361/485/GCA_032361485.1_ASM3236148v1/GCA_032361485.1_ASM3236148v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/361/485/GCA_032361485.1_ASM3236148v1/md5checksums.txt
Paragonimus heterotremus,GCA_013368495.1_P_heterotremus_1.0.allpaths.pg.lrna,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/368/495/GCA_013368495.1_P_heterotremus_1.0.allpaths.pg.lrna/GCA_013368495.1_P_heterotremus_1.0.allpaths.pg.lrna_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/368/495/GCA_013368495.1_P_heterotremus_1.0.allpaths.pg.lrna/md5checksums.txt
Paragonimus kellicotti,GCA_014220965.1_P_kellicotti_1.0.allpaths.nc.pg.lrna,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/220/965/GCA_014220965.1_P_kellicotti_1.0.allpaths.nc.pg.lrna/GCA_014220965.1_P_kellicotti_1.0.allpaths.nc.pg.lrna_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/220/965/GCA_014220965.1_P_kellicotti_1.0.allpaths.nc.pg.lrna/md5checksums.txt
Paragonimus skrjabini miyazakii,GCA_014338405.1_P_miyazaki_1.0.pg.lrna,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/338/405/GCA_014338405.1_P_miyazaki_1.0.pg.lrna/GCA_014338405.1_P_miyazaki_1.0.pg.lrna_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/338/405/GCA_014338405.1_P_miyazaki_1.0.pg.lrna/md5checksums.txt
Paragonimus westermani,GCA_008508345.1_ASM850834v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/508/345/GCA_008508345.1_ASM850834v1/GCA_008508345.1_ASM850834v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/508/345/GCA_008508345.1_ASM850834v1/md5checksums.txt
Paragordius varius,GCA_964276485.1_tfParVari5.hap2.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/276/485/GCA_964276485.1_tfParVari5.hap2.1/GCA_964276485.1_tfParVari5.hap2.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/276/485/GCA_964276485.1_tfParVari5.hap2.1/md5checksums.txt
Paralithodes camtschaticus,GCA_018397895.1_paralithodes_camtschaticus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/397/895/GCA_018397895.1_paralithodes_camtschaticus/GCA_018397895.1_paralithodes_camtschaticus_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/397/895/GCA_018397895.1_paralithodes_camtschaticus/md5checksums.txt
Paralithodes platypus,GCA_032716605.1_ASM3271660v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/716/605/GCA_032716605.1_ASM3271660v1/GCA_032716605.1_ASM3271660v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/716/605/GCA_032716605.1_ASM3271660v1/md5checksums.txt
Paramacrobiotus richtersi,GCA_034698045.1_ASM3469804v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/698/045/GCA_034698045.1_ASM3469804v1/GCA_034698045.1_ASM3469804v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/698/045/GCA_034698045.1_ASM3469804v1/md5checksums.txt
Pararge aegeria,GCA_905163445.1_ilParAegt1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/163/445/GCA_905163445.1_ilParAegt1.1/GCA_905163445.1_ilParAegt1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/163/445/GCA_905163445.1_ilParAegt1.1/md5checksums.txt
Parastrongyloides trichosuri,GCA_000941615.1_P_trichosuri_KNP,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/941/615/GCA_000941615.1_P_trichosuri_KNP/GCA_000941615.1_P_trichosuri_KNP_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/941/615/GCA_000941615.1_P_trichosuri_KNP/md5checksums.txt
Parelaphostrongylus tenuis,GCA_019055375.1_ASM1905537v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/055/375/GCA_019055375.1_ASM1905537v1/GCA_019055375.1_ASM1905537v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/055/375/GCA_019055375.1_ASM1905537v1/md5checksums.txt
Patella caerulea,GCA_964341155.2_xgPatCaer1.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/341/155/GCA_964341155.2_xgPatCaer1.2/GCA_964341155.2_xgPatCaer1.2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/341/155/GCA_964341155.2_xgPatCaer1.2/md5checksums.txt
Patella depressa,GCA_948474765.1_xgPatDepr1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/948/474/765/GCA_948474765.1_xgPatDepr1.1/GCA_948474765.1_xgPatDepr1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/948/474/765/GCA_948474765.1_xgPatDepr1.1/md5checksums.txt
Patella pellucida,GCA_917208275.1_xgPatPell1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/917/208/275/GCA_917208275.1_xgPatPell1.1/GCA_917208275.1_xgPatPell1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/917/208/275/GCA_917208275.1_xgPatPell1.1/md5checksums.txt
Patella ulyssiponensis,GCA_963678685.1_xgPatUlys2.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/678/685/GCA_963678685.1_xgPatUlys2.1/GCA_963678685.1_xgPatUlys2.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/678/685/GCA_963678685.1_xgPatUlys2.1/md5checksums.txt
Patella vulgata,GCA_932274485.2_xgPatVulg1.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/932/274/485/GCA_932274485.2_xgPatVulg1.2/GCA_932274485.2_xgPatVulg1.2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/932/274/485/GCA_932274485.2_xgPatVulg1.2/md5checksums.txt
Pecten maximus,GCA_902652985.1_xPecMax1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/652/985/GCA_902652985.1_xPecMax1.1/GCA_902652985.1_xPecMax1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/652/985/GCA_902652985.1_xPecMax1.1/md5checksums.txt
Pectinophora gossypiella,GCA_024362695.1_ilPecGoss1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/362/695/GCA_024362695.1_ilPecGoss1.1/GCA_024362695.1_ilPecGoss1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/362/695/GCA_024362695.1_ilPecGoss1.1/md5checksums.txt
Pelodera strongyloides,GCA_036852015.1_ASM3685201v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/852/015/GCA_036852015.1_ASM3685201v1/GCA_036852015.1_ASM3685201v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/852/015/GCA_036852015.1_ASM3685201v1/md5checksums.txt
Penaeus indicus,GCA_018983055.3_CIBA_Pind_1.3,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/983/055/GCA_018983055.3_CIBA_Pind_1.3/GCA_018983055.3_CIBA_Pind_1.3_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/983/055/GCA_018983055.3_CIBA_Pind_1.3/md5checksums.txt
Penaeus japonicus,GCA_017312705.2_Mj_TUMSAT_v1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/312/705/GCA_017312705.2_Mj_TUMSAT_v1.0/GCA_017312705.2_Mj_TUMSAT_v1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/312/705/GCA_017312705.2_Mj_TUMSAT_v1.0/md5checksums.txt
Penaeus monodon,GCA_015228065.1_NSTDA_Pmon_1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/228/065/GCA_015228065.1_NSTDA_Pmon_1/GCA_015228065.1_NSTDA_Pmon_1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/228/065/GCA_015228065.1_NSTDA_Pmon_1/md5checksums.txt
Perna viridis,GCA_037379345.1_ASM3737934v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/379/345/GCA_037379345.1_ASM3737934v1/GCA_037379345.1_ASM3737934v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/379/345/GCA_037379345.1_ASM3737934v1/md5checksums.txt
Phorcus lineatus,GCA_921293015.1_xgPhoLine1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/921/293/015/GCA_921293015.1_xgPhoLine1.1/GCA_921293015.1_xgPhoLine1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/921/293/015/GCA_921293015.1_xgPhoLine1.1/md5checksums.txt
Phronima sedentaria,GCA_037179465.1_ASM3717946v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/179/465/GCA_037179465.1_ASM3717946v1/GCA_037179465.1_ASM3717946v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/179/465/GCA_037179465.1_ASM3717946v1/md5checksums.txt
Phthiracarus laevigatus,GCA_034700185.1_ASM3470018v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/700/185/GCA_034700185.1_ASM3470018v1/GCA_034700185.1_ASM3470018v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/700/185/GCA_034700185.1_ASM3470018v1/md5checksums.txt
Phthorimaea operculella,GCA_024500475.1_ASM2450047v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/500/475/GCA_024500475.1_ASM2450047v1/GCA_024500475.1_ASM2450047v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/500/475/GCA_024500475.1_ASM2450047v1/md5checksums.txt
Phyllaplysia taylori,GCA_032273245.1_ASM3227324v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/273/245/GCA_032273245.1_ASM3227324v1/GCA_032273245.1_ASM3227324v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/273/245/GCA_032273245.1_ASM3227324v1/md5checksums.txt
Physella acuta,GCA_028476545.3_ASM2847654v3,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/476/545/GCA_028476545.3_ASM2847654v3/GCA_028476545.3_ASM2847654v3_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/476/545/GCA_028476545.3_ASM2847654v3/md5checksums.txt
Pieris brassicae,GCA_905147105.1_ilPieBrab1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/147/105/GCA_905147105.1_ilPieBrab1.1/GCA_905147105.1_ilPieBrab1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/147/105/GCA_905147105.1_ilPieBrab1.1/md5checksums.txt
Pieris napi,GCA_905475465.2_ilPieNapi1.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/475/465/GCA_905475465.2_ilPieNapi1.2/GCA_905475465.2_ilPieNapi1.2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/475/465/GCA_905475465.2_ilPieNapi1.2/md5checksums.txt
Pinctada fucata,GCA_028142955.1_Pfu_4.1A,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/142/955/GCA_028142955.1_Pfu_4.1A/GCA_028142955.1_Pfu_4.1A_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/142/955/GCA_028142955.1_Pfu_4.1A/md5checksums.txt
Pinctada imbricata,GCA_033119305.1_ASM3311930v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/119/305/GCA_033119305.1_ASM3311930v1/GCA_033119305.1_ASM3311930v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/119/305/GCA_033119305.1_ASM3311930v1/md5checksums.txt
Pinctada margaritifera,GCA_964021215.1_xbPinMarg1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/021/215/GCA_964021215.1_xbPinMarg1/GCA_964021215.1_xbPinMarg1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/021/215/GCA_964021215.1_xbPinMarg1/md5checksums.txt
Pinna nobilis,GCA_016161895.1_ASM1616189v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/161/895/GCA_016161895.1_ASM1616189v1/GCA_016161895.1_ASM1616189v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/161/895/GCA_016161895.1_ASM1616189v1/md5checksums.txt
Piscicola geometra,GCA_943735955.1_wrPisGeom1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/943/735/955/GCA_943735955.1_wrPisGeom1.1/GCA_943735955.1_wrPisGeom1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/943/735/955/GCA_943735955.1_wrPisGeom1.1/md5checksums.txt
Placobdella costata,GCA_964276725.1_wrPlaCost1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/276/725/GCA_964276725.1_wrPlaCost1.1/GCA_964276725.1_wrPlaCost1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/276/725/GCA_964276725.1_wrPlaCost1.1/md5checksums.txt
Plagiodera versicolora,GCA_037013635.1_ASM3701363v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/013/635/GCA_037013635.1_ASM3701363v1/GCA_037013635.1_ASM3701363v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/013/635/GCA_037013635.1_ASM3701363v1/md5checksums.txt
Plakobranchus ocellatus,GCA_019648995.1_PoB_v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/648/995/GCA_019648995.1_PoB_v1/GCA_019648995.1_PoB_v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/648/995/GCA_019648995.1_PoB_v1/md5checksums.txt
Platydemus manokwari,GCA_037951405.1_ASM3795140v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/951/405/GCA_037951405.1_ASM3795140v1/GCA_037951405.1_ASM3795140v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/951/405/GCA_037951405.1_ASM3795140v1/md5checksums.txt
Platynereis dumerilii,GCA_043381215.1_ASM4338121v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/381/215/GCA_043381215.1_ASM4338121v1/GCA_043381215.1_ASM4338121v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/381/215/GCA_043381215.1_ASM4338121v1/md5checksums.txt
Platynothrus peltifer,GCA_000988905.1_ASM98890v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/988/905/GCA_000988905.1_ASM98890v1/GCA_000988905.1_ASM98890v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/988/905/GCA_000988905.1_ASM98890v1/md5checksums.txt
Plectus murrayi,GCA_004785735.1_ASM478573v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/785/735/GCA_004785735.1_ASM478573v1/GCA_004785735.1_ASM478573v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/785/735/GCA_004785735.1_ASM478573v1/md5checksums.txt
Plocamopherus ceylonicus,GCA_039654545.1_ASM3965454v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/654/545/GCA_039654545.1_ASM3965454v1/GCA_039654545.1_ASM3965454v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/654/545/GCA_039654545.1_ASM3965454v1/md5checksums.txt
Plocamopherus imperialis,GCA_039654505.1_ASM3965450v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/654/505/GCA_039654505.1_ASM3965450v1/GCA_039654505.1_ASM3965450v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/654/505/GCA_039654505.1_ASM3965450v1/md5checksums.txt
Plocamopherus tilesii,GCA_037974505.1_ASM3797450v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/974/505/GCA_037974505.1_ASM3797450v1/GCA_037974505.1_ASM3797450v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/974/505/GCA_037974505.1_ASM3797450v1/md5checksums.txt
Plodia interpunctella,GCA_027563975.2_ilPloInte3.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/563/975/GCA_027563975.2_ilPloInte3.2/GCA_027563975.2_ilPloInte3.2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/563/975/GCA_027563975.2_ilPloInte3.2/md5checksums.txt
Plutella xylostella,GCA_932276165.1_ilPluXylo3.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/932/276/165/GCA_932276165.1_ilPluXylo3.1/GCA_932276165.1_ilPluXylo3.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/932/276/165/GCA_932276165.1_ilPluXylo3.1/md5checksums.txt
Pogonomyrmex barbatus,GCA_000187915.1_Pbar_UMD_V03,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/187/915/GCA_000187915.1_Pbar_UMD_V03/GCA_000187915.1_Pbar_UMD_V03_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/187/915/GCA_000187915.1_Pbar_UMD_V03/md5checksums.txt
Poikilolaimus oxycercus,GCA_034700245.1_ASM3470024v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/700/245/GCA_034700245.1_ASM3470024v1/GCA_034700245.1_ASM3470024v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/700/245/GCA_034700245.1_ASM3470024v1/md5checksums.txt
Polistes canadensis,GCA_001313835.1_ASM131383v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/313/835/GCA_001313835.1_ASM131383v1/GCA_001313835.1_ASM131383v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/313/835/GCA_001313835.1_ASM131383v1/md5checksums.txt
Polistes dominula,GCA_001465965.1_Pdom r1.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/465/965/GCA_001465965.1_Pdom_r1.2/GCA_001465965.1_Pdom_r1.2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/465/965/GCA_001465965.1_Pdom_r1.2/md5checksums.txt
Polistes exclamans,GCA_023678865.1_ASM2367886v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/678/865/GCA_023678865.1_ASM2367886v1/GCA_023678865.1_ASM2367886v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/678/865/GCA_023678865.1_ASM2367886v1/md5checksums.txt
Polistes fuscatus,GCA_010416935.1_CU_Pfus_HIC,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/416/935/GCA_010416935.1_CU_Pfus_HIC/GCA_010416935.1_CU_Pfus_HIC_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/416/935/GCA_010416935.1_CU_Pfus_HIC/md5checksums.txt
Polyommatus icarus,GCA_937595015.1_ilPolIcar1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/937/595/015/GCA_937595015.1_ilPolIcar1.1/GCA_937595015.1_ilPolIcar1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/937/595/015/GCA_937595015.1_ilPolIcar1.1/md5checksums.txt
Pomacea canaliculata,GCA_003073045.1_ASM307304v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/073/045/GCA_003073045.1_ASM307304v1/GCA_003073045.1_ASM307304v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/073/045/GCA_003073045.1_ASM307304v1/md5checksums.txt
Pomacea maculata,GCA_004794325.1_ASM479432v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/794/325/GCA_004794325.1_ASM479432v1/GCA_004794325.1_ASM479432v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/794/325/GCA_004794325.1_ASM479432v1/md5checksums.txt
Pomphorhynchus laevis,GCA_012934845.2_ASM1293484v2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/934/845/GCA_012934845.2_ASM1293484v2/GCA_012934845.2_ASM1293484v2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/934/845/GCA_012934845.2_ASM1293484v2/md5checksums.txt
Porcellio scaber,GCA_034700385.1_ASM3470038v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/700/385/GCA_034700385.1_ASM3470038v1/GCA_034700385.1_ASM3470038v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/700/385/GCA_034700385.1_ASM3470038v1/md5checksums.txt
Portunus pelagicus,GCA_035046885.1_ASM3504688v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/046/885/GCA_035046885.1_ASM3504688v1/GCA_035046885.1_ASM3504688v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/046/885/GCA_035046885.1_ASM3504688v1/md5checksums.txt
Potamopyrgus estuarinus,GCA_040114235.1_ASM4011423v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/114/235/GCA_040114235.1_ASM4011423v1/GCA_040114235.1_ASM4011423v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/114/235/GCA_040114235.1_ASM4011423v1/md5checksums.txt
Prionchulus punctatus,GCA_034698125.1_ASM3469812v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/698/125/GCA_034698125.1_ASM3469812v1/GCA_034698125.1_ASM3469812v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/698/125/GCA_034698125.1_ASM3469812v1/md5checksums.txt
Pristionchus arcanus,GCA_900490705.1_P. arcanus genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/490/705/GCA_900490705.1_P._arcanus_genome/GCA_900490705.1_P._arcanus_genome_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/490/705/GCA_900490705.1_P._arcanus_genome/md5checksums.txt
Pristionchus entomophagus,GCA_036245825.1_ASM3624582v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/245/825/GCA_036245825.1_ASM3624582v1/GCA_036245825.1_ASM3624582v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/245/825/GCA_036245825.1_ASM3624582v1/md5checksums.txt
Pristionchus exspectatus,GCA_911812115.1_exspectatus_chromosome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/911/812/115/GCA_911812115.1_exspectatus_chromosome/GCA_911812115.1_exspectatus_chromosome_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/911/812/115/GCA_911812115.1_exspectatus_chromosome/md5checksums.txt
Pristionchus mayeri,GCA_036245805.1_ASM3624580v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/245/805/GCA_036245805.1_ASM3624580v1/GCA_036245805.1_ASM3624580v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/245/805/GCA_036245805.1_ASM3624580v1/md5checksums.txt
Pristionchus pacificus,GCA_000180635.4_El Paco v. 4,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/180/635/GCA_000180635.4_El_Paco_v._4/GCA_000180635.4_El_Paco_v._4_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/180/635/GCA_000180635.4_El_Paco_v._4/md5checksums.txt
Proales similis,GCA_019059635.1_ASM1905963v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/059/635/GCA_019059635.1_ASM1905963v1/GCA_019059635.1_ASM1905963v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/059/635/GCA_019059635.1_ASM1905963v1/md5checksums.txt
Procambarus clarkii,GCA_040958095.1_FALCON_Pclarkii_2.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/958/095/GCA_040958095.1_FALCON_Pclarkii_2.0/GCA_040958095.1_FALCON_Pclarkii_2.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/958/095/GCA_040958095.1_FALCON_Pclarkii_2.0/md5checksums.txt
Procambarus virginalis,GCA_020271785.1_DKFZ_Pvir_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/271/785/GCA_020271785.1_DKFZ_Pvir_1.0/GCA_020271785.1_DKFZ_Pvir_1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/271/785/GCA_020271785.1_DKFZ_Pvir_1.0/md5checksums.txt
Prorops nasuta,GCA_024137725.2_Cenicafe_Pnas_1.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/137/725/GCA_024137725.2_Cenicafe_Pnas_1.2/GCA_024137725.2_Cenicafe_Pnas_1.2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/137/725/GCA_024137725.2_Cenicafe_Pnas_1.2/md5checksums.txt
