Gene_Length_Including_N,Sum_of_valid_dinucleotide_counts,A_Count,T_Count,G_Count,C_Count,AA_Count,AA_OE,AA_Rate,AT_Count,AT_OE,AT_Rate,AG_Count,AG_OE,AG_Rate,AC_Count,AC_OE,AC_Rate,TA_Count,TA_OE,TA_Rate,TT_Count,TT_OE,TT_Rate,TG_Count,TG_OE,TG_Rate,TC_Count,TC_OE,TC_Rate,GA_Count,GA_OE,GA_Rate,GT_Count,GT_OE,GT_Rate,GG_Count,GG_OE,GG_Rate,GC_Count,GC_OE,GC_Rate,CA_Count,CA_OE,CA_Rate,CT_Count,CT_OE,CT_Rate,CG_Count,CG_OE,CG_Rate,CC_Count,CC_OE,CC_Rate,A_Rate,T_Rate,G_Rate,C_Rate,Region,Assembly Identifier,Phylum,Class,Order,Family,Genus,Organism Name,Average_lifespan_days,Average_lifespan_days_in_longer_life_cycle,Parthenogenesis,Fission Budding,Highly dormant eggs,Dormant state in other than egg stage,More than one type of life cycles,Eusociality,Eusociality level,Host number
,80538156,21989322,21956812,18305932,18298422,7477466,1.245849089362954,0.0928437696040619,5559103,0.9275947211904432,0.0690244633860253,4161459,0.8328688251027189,0.051670651610151,4788228,0.9587028398597118,0.0594529132253785,4247364,0.7087172922275995,0.0527372888944713,7457791,1.2462532720972894,0.092599475458564,5236298,1.0495373446431608,0.0650163631757349,5011624,1.0049170801432736,0.0622267040730358,5019761,1.00464823668008,0.0623277369300583,4782600,0.9586003899110364,0.0593830333041148,4091324,0.9835916967195304,0.050799822136479,4409448,1.0605066873085505,0.0547498008273246,5241094,1.049376032589028,0.065075912589804,4154195,0.8329877719768655,0.051580458335798,4814090,1.1578262490690945,0.0597740281016615,4086311,0.9831930691986636,0.0507375783473363,0.2729880668134499,0.2725844690102932,0.2272603488137775,0.2271671153624792,gene_associated_-2kb_+1kb,GCA_000441895.2_AS2,Arthropoda (Mandibulata),Insecta,Diptera,Culicidae,Anopheles,Anopheles sinensis,16.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,92702372,29359595,29349333,16998419,17008080,10458956,1.1251265525797212,0.112822959913043,9382117,1.0096380449134856,0.1012068709525577,4784845,0.8890423354079291,0.0516151301932166,4729589,0.8782763954578547,0.0510190720901942,6603671,0.7106410501693682,0.0712351891060565,10465562,1.1266246318132058,0.1128942202255623,6415646,1.1924681428748956,0.0692069238530379,5860251,1.0886188517400577,0.0632157610810649,5868989,1.0904803994786554,0.063310019726356,4715459,0.8764564997091037,0.0508666488059226,3199781,1.0268720991741145,0.0345167111797311,3211911,1.030179353317313,0.0346475600430159,6423731,1.1928755982963597,0.0692941384498769,4782128,0.8883432965983842,0.0515858213423061,2595612,0.8325093352906283,0.0279994130031537,3204124,1.0270980246563113,0.0345635600349039,0.3166635364792096,0.3165528537122522,0.183339704621109,0.183443905187429,gene_associated_-2kb_+1kb,GCA_011800805.1_ASM1180080v1,Annelida,Clitellata,Hirudinida,Hirudinidae,Hirudo,Hirudo medicinalis,1213.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,81567639,25021048,24955101,15782684,15814167,9649203,1.2573478067779669,0.1182969510739424,6884827,0.8995041708256528,0.0844063538482461,4483212,0.9261426752953296,0.0549631208523762,4002166,0.8251221750447705,0.0490656104438673,4768477,0.6230025750808549,0.0584604024152274,9608259,1.258638508598476,0.1177949872988232,5023870,1.0405744958167886,0.0615914603094004,5552832,1.1478466181970015,0.0680764095672794,5555687,1.1476947378985165,0.0681114111933532,3982367,0.8248520628882549,0.0488228793774452,2964537,0.9708902285899916,0.0363445238374498,3279078,1.0717649323593137,0.0402007222496657,5046059,1.0403404500173754,0.06186349221166,4477917,0.9256469284532404,0.0548982054022674,3310043,1.0818858264431097,0.0405803458403399,2979105,0.9717804246793206,0.0365231240786557,0.3067319823961359,0.3059235408774962,0.1934792639721476,0.1938652127542201,gene_associated_-2kb_+1kb,GCA_003052745.1_Sp34_v7,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Caenorhabditis,Caenorhabditis inopinata,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,59138942,17674027,17696502,11878463,11894166,6076425,1.150568774940642,0.1027482872453146,4873838,0.921687326960257,0.0824133444930414,3622930,1.0207036071475986,0.061261325912797,3099511,0.8720856542579111,0.0524106603056916,3906884,0.7388274847674045,0.0660627983503661,6089627,1.1501415766796623,0.1029715242453948,3849328,1.083110360200247,0.0650895648420629,3849378,1.0816944588263029,0.0650904103086592,3839522,1.0817250002408445,0.0649237519332016,3101397,0.8726601686824207,0.0524425513057031,2388992,1.0014509132097815,0.040396258695328,2547721,1.0665791562126892,0.0430802600425283,3849875,1.0832098218674415,0.0650988142466262,3630333,1.0201417189463515,0.0613865056970413,2016448,0.8441667695900629,0.0340967885424801,2396733,1.0020447910595962,0.0405271538337632,0.2988346851549591,0.2992146952991587,0.2008425556173378,0.2011080639285443,gene_associated_-2kb_+1kb,GCA_019097775.1_ASM1909777v1,Platyhelminthes,Cestoda,Cyclophyllidea,Anoplocephalidae,Moniezia,Moniezia expansa,346.9875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
,37493364,11462421,11518266,7279818,7234687,4583032,1.3079674433477952,0.1222358175169344,2766646,0.7857545231324472,0.0737902845954286,1985403,0.8921719234467357,0.0529534506426257,2126752,0.9616510346774098,0.0567234244438562,2022254,0.5743399146196094,0.0539363179041496,4625626,1.307353588488507,0.1233718585507558,2643808,1.1822764591598858,0.0705140248285003,2226039,1.0016654033593826,0.0593715463888489,2245698,1.009139557127942,0.0598958791747787,2156215,0.9642312283597876,0.0575092435023968,1153942,0.8164689859719405,0.0307772330058193,1723605,1.227140337975748,0.0459709350166605,2610824,1.1805333207447852,0.0696342958183213,1969223,0.8861042194676615,0.052521907610104,1496341,1.0653371279770996,0.0399094890498489,1157956,0.8295628969913379,0.0308842919509703,0.3057037552974792,0.3071931462572588,0.1941533730511368,0.1929497253941252,gene_associated_-2kb_+1kb,GCA_024699845.1_Abicaudatus.fasta,Nematoda,Chromadorea,Rhabditida,Aphelenchoididae,Aphelenchoides,Aphelenchoides bicaudatus,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,83531542,26975777,26908881,14852080,14806726,10714794,1.230298115965109,0.1282724315085671,7920725,0.9117374480764536,0.0948231627281584,3963313,0.8265546773815131,0.047446903350593,4372917,0.9147716366336271,0.0523504881545225,6272595,0.7220247841096772,0.0750925321120014,10678886,1.2322792421986235,0.1278425579645112,5290323,1.106047375007258,0.063333237640938,4662916,0.9778615566520606,0.0558222186297003,4697635,0.9796985960687696,0.0562378580297248,4371324,0.9139123330477604,0.052331417514117,2818490,1.0676192534413786,0.0337416254089981,2962785,1.1257145418116212,0.0354690567067467,5286441,1.1058719581316336,0.0632867641782549,3934067,0.8250144074209148,0.0470967841106057,2778142,1.0555591609305504,0.0332585982909306,2806189,1.0694815505040347,0.0335943636716295,0.3228951219930263,0.3220943890954773,0.1777766840024732,0.1772338049090231,gene_associated_-2kb_+1kb,GCA_000239455.1_Smar_1.0,Arthropoda (Mandibulata),Chilopoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia maritima,2190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,115609052,37940187,37930118,19906408,19856729,14339592,1.1521603538901166,0.124035200980629,11233314,0.9028161188137984,0.0971663879745333,6010653,0.9204588015248644,0.0519911970214927,6348479,0.974625069191452,0.054913338446889,10489888,0.8430673237613974,0.0907358707517124,14338331,1.1526707714883062,0.1240242935302332,6796748,1.0411160453584984,0.0587907943402217,6296699,0.9669323655301928,0.0544654496431646,6319441,0.9677459485961162,0.0546621643433249,6354462,0.9733673144599234,0.0549650904498377,3720651,1.0859459229088793,0.0321830422067642,3508030,1.0264498969851987,0.0303439042126216,6782899,1.0413176773828237,0.0586710026823851,5995873,0.9207369866828023,0.0518633523610244,3374405,0.9873512098346764,0.0291880691141728,3699587,1.085207768084956,0.0320008419409926,0.3281073912856455,0.3280203144000505,0.1721509595813986,0.1717213347329053,gene_associated_-2kb_+1kb,GCA_000699045.2_Apla_2.0,Arthropoda (Mandibulata),Insecta,Coleoptera,Buprestidae,Agrilus,Agrilus planipennis,152.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,79223277,26995875,27013959,12604672,12614915,10223873,1.1115801702105,0.1290513771602757,8618271,0.9363854634252564,0.1087845810770993,4237477,0.9867305129025866,0.0534877773359463,3914105,0.9106906892814896,0.0494059971793391,7282124,0.7912114920104256,0.0919189949691174,10241980,1.1120584446137736,0.1292799337245289,4750724,1.1055036392587718,0.0599662647128318,4736991,1.1014128939021284,0.0597929191946957,4732346,1.1019647294398305,0.0597342874367592,3909027,0.9096389464975864,0.0493418998560233,1813226,0.9042926515204758,0.0228875409937915,2149172,1.0709654440435332,0.0271280371297945,4755348,1.1064218123666465,0.0600246313971586,4242529,0.9864439563751972,0.0535515464728882,1802332,0.8981297405204745,0.0227500309031649,1813752,0.9030866220984746,0.0228941804565847,0.3407304339634137,0.3409586825076003,0.1590908003732603,0.1592200831557257,gene_associated_-2kb_+1kb,GCA_018873245.2_Caltech_Along_2.0,Arthropoda (Chelicerata),Arachnida,Sarcoptiformes,Trhypochthoniidae,Archegozetes,Archegozetes longisetosus,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,76833745,22544558,22593740,15855328,15846210,7420610,1.121959069696011,0.0965800899071104,6103136,0.9207549291583552,0.0794330147515261,4565893,0.9815888816282182,0.0594256208648947,4453211,0.957915052226248,0.0579590517161437,5022422,0.7577120701248284,0.0653673981399709,7461330,1.1232097159632288,0.0971100653755716,5119620,1.098234863113774,0.0666324412535143,4988526,1.0707289937791655,0.0649262378138668,4983920,1.0714575350154962,0.0648662901957987,4458964,0.9565142956253092,0.0580339276707129,3101348,0.9480274141047964,0.0403643997829339,3309770,1.0123205055526856,0.0430770360080717,5115797,1.1004416701642663,0.0665826844702155,4568567,0.9805896865973438,0.0594604232814631,3067159,0.9381159263303702,0.0399194260282379,3093472,0.9467084029946295,0.0402618927399673,0.2933967480097172,0.2940368066376404,0.2063425538805158,0.2062238914721265,gene_associated_-2kb_+1kb,GCA_018806985.1_UZH_Avas_1.0,Nematoda,Chromadorea,Rhabditida,Metastrongylidae,Angiostrongylus,Angiostrongylus vasorum,1257.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
,55491948,19601464,19638720,8128806,8126411,7843080,1.1329053909997375,0.1413372621195421,6882728,0.9922998747680244,0.124031111684888,2558886,0.8912913406266029,0.0461127441408256,2315507,0.8067571493291356,0.0417269006307005,5328270,0.7681898302141565,0.096018795375502,7871840,1.132749603723728,0.141855535509404,3237087,1.12537807975523,0.0583343551031944,3200231,1.1128929298821464,0.0576701866728484,3197185,1.1136187016073655,0.0576152958263422,2319051,0.8062215075573952,0.0417907657521772,1131205,0.95010546323852,0.0203850295541976,1480881,1.244166879369104,0.0266864122340776,3231640,1.125951540659565,0.0582361967181256,2563883,0.8916004075159034,0.0462027932412825,1201153,1.0091525110085398,0.0216455367542692,1129321,0.9490822571388666,0.0203510786826225,0.3532088001310234,0.3538801350403793,0.1464771107789634,0.1464339540496337,gene_associated_-2kb_+1kb,GCA_024305405.1_ICBAS_JMDir_1.0,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Dirofilaria,Dirofilaria immitis,2509.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
,109876720,31277451,31323253,23651860,23632182,10139839,1.1390360913666449,0.0922837794939637,8222267,0.922279372602148,0.0748317477988057,6767493,1.0053106743875957,0.0615916911243801,6145655,0.9136968595930272,0.0559322757359338,6490275,0.7280044244507513,0.0590686999029457,10169899,1.139074301587342,0.0925573588290586,7284703,1.0805598408211097,0.0662988756854045,7376019,1.0950160291091904,0.0671299525504583,7374066,1.0954170567208037,0.0671121780846752,6159567,0.9136653528698369,0.056058890363673,4998343,0.981893955890794,0.0454904642220845,5118171,1.0062706370481085,0.0465810319055756,7271027,1.0810100039647703,0.066174408919378,6769193,1.0049289242793067,0.0616071630095983,4599605,0.9043166892078568,0.0418615062408124,4990598,0.982005847069982,0.0454199761332518,0.2846386977133295,0.2850555162588263,0.2152424322844592,0.2150633537433849,gene_associated_-2kb_+1kb,GCA_000469685.2_haemonchus_contortus_MHCO3ISE_4.0,Nematoda,Chromadorea,Rhabditida,Trichostrongylidae,Haemonchus,Haemonchus contortus,829.1111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,54990997,15637366,15754229,11827608,11785482,5128566,1.1539221682727956,0.0932619206740332,4102498,0.9162107710452924,0.0746030845740076,3346278,0.9954266527064036,0.060851378999366,3056266,0.9124056589800732,0.0555775702702753,3194592,0.7134481478102177,0.0580930002051063,5209694,1.154850262166606,0.0947372167120374,3730861,1.1015970462802618,0.0678449419638636,3615188,1.0712581871834836,0.0657414521871643,3617122,1.0759953730355614,0.0657766215804379,3088565,0.9119487649753224,0.0561649209596981,2426758,0.9544218987948524,0.0441300964228744,2692115,1.062568915346504,0.0489555590345088,3693184,1.102548659460486,0.0671597934476438,3349893,0.9926455560370973,0.0609171170328117,2320692,0.9159694817247068,0.0422013079704665,2418725,0.9580751281152244,0.0439840179657044,0.2842915289852128,0.2864161298260321,0.2150291016119808,0.2142632395767742,gene_associated_-2kb_+1kb,GCA_000816745.1_A_duodenale_2.2.ec.cg.pg,Nematoda,Chromadorea,Rhabditida,Ancylostomatidae,Ancylostoma,Ancylostoma duodenale,3049.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,150065483,50089258,49981240,25005519,25003195,18305945,1.0951238258962122,0.1219863797726223,16462885,0.986994177838858,0.1097046747252331,6835739,0.8191534640649861,0.0455517075835487,8480049,1.0162920460154674,0.0565089908116978,12861435,0.7710775762360553,0.0857054849848449,18238240,1.0957945712543278,0.1215352100655951,10647245,1.2786586451279338,0.0709506595863887,8229628,0.988411844639294,0.0548402459744856,8263696,0.990271162251802,0.0550672668677579,8457513,1.0156873551544918,0.0563588163708505,3882416,0.9319456667338376,0.0258714790529145,4399573,1.056183596831486,0.0293176879322742,10653603,1.2767817721697745,0.0709930277570892,6818043,0.8188747363137223,0.0454337857293938,3637933,0.8733404721258081,0.0242423036082188,3891540,0.9343094768489856,0.0259322791770843,0.3337521388371895,0.3330323989174463,0.1666154737006481,0.1665999885447159,gene_associated_-2kb_+1kb,GCA_000326865.1_Helobdella_robusta_v1.0,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,Helobdella,Helobdella robusta,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,53717294,18025358,17997465,8856133,8841400,7026615,1.1618284249410875,0.1308073150520203,5610721,0.9291526584929434,0.1044490625309607,2797639,0.9415150825055946,0.0520807879860813,2589301,0.8728532592183995,0.0482023722192707,4029781,0.6673441308691613,0.0750183171922249,7009835,1.1626493609529769,0.1304949389297234,3584660,1.208248150516236,0.0667319541449723,3372160,1.1385167717895377,0.0627760586748841,3385078,1.1392113108438484,0.0630165398875081,2585929,0.8716151410778984,0.0481395991391524,1479671,1.0135391737747057,0.0275455237935105,1404973,0.9639764984188898,0.026154947417865,3582770,1.2077516177261374,0.0666967699452619,2789971,0.9419567210056544,0.0519380406615418,993688,0.6817866811396872,0.0184984746253227,1474502,1.0133673897105675,0.0274492977996992,0.3355405537521009,0.3350213278556828,0.164856185986556,0.1645819324056601,gene_associated_-2kb_+1kb,GCA_028476895.1_ASM2847689v1,Arthropoda (Chelicerata),Arachnida,Trombidiformes,Tetranychidae,Tetranychus,Tetranychus truncatus,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,117967023,38789441,38810171,20172210,20203352,13869868,1.0875917869343898,0.1175741122160894,12527886,0.981836897496395,0.1061982042218697,5861538,0.8838228318741125,0.0496879369414959,6527323,0.982695089295236,0.0553317599614258,11854059,0.9290276516963212,0.1004862096079172,13876787,1.086972215312542,0.1176327642005512,6820106,1.0278097212790107,0.0578136654342798,6256428,0.9414084615744752,0.0530353978670801,6242610,0.9412821768767264,0.0529182634370624,6527198,0.9836676375869988,0.0553307003432645,3658697,1.060816133916452,0.0310145743018368,3742487,1.0834378972140943,0.0317248575476894,6820087,1.0267710060412636,0.0578135043723193,5875428,0.8840791637930775,0.0498056817115745,3830629,1.1089547214906368,0.0324720324594441,3675892,1.0625185362283311,0.0311603353760991,0.3287932510275425,0.3289689659622795,0.1709869061095854,0.1712508769005926,gene_associated_-2kb_+1kb,GCA_018135715.1_MEX_DaPlex,Arthropoda (Mandibulata),Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,69.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,131766549,39133294,39104189,26758993,26789885,13885899,1.1951349612007982,0.1053825808248192,10701404,0.9217365968857006,0.0812148764706587,7415137,0.93333761293888,0.0562748061345979,7125980,0.8959073599442078,0.0540803417413626,8288096,0.7138728153522648,0.0628998487317141,13854122,1.1941756226071565,0.1051414194660285,8686432,1.0941683174155536,0.0659228921598303,8270368,1.040558406323648,0.0627653077565232,8261430,1.0398598644450738,0.0626974756696405,7119665,0.896813775047385,0.0540324160724585,4913205,0.904401165858402,0.0372871949465717,6460361,1.1878235507598256,0.0490288396336463,8692636,1.0928737618848186,0.0659699754298035,7424039,0.9340752660975437,0.0563423650110165,5739031,1.0551974077517825,0.0435545367436161,4928744,0.9051703569688602,0.0374051232077118,0.2969449471330345,0.2967240972683053,0.2030482729544372,0.2032826826442229,gene_associated_-2kb_+1kb,GCA_000803305.1_Toxocara_canis_adult_r1.0,Nematoda,Chromadorea,Rhabditida,Toxocaridae,Toxocara,Toxocara canis,2646.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,94627762,28146767,28255316,19110691,19121765,9333895,1.1150302452859493,0.0986380191470659,7882519,0.93803082974571,0.0833002792563138,5665197,0.996760641272693,0.059868234017835,5263157,0.925487598172281,0.0556195865648814,6308808,0.7507570109182575,0.0666697369425264,9407813,1.115241987512894,0.0994191641138041,6239392,1.09356974245137,0.065936167865832,6297295,1.1030791253424423,0.0665480707448201,6276790,1.1043671077164707,0.0663313795797051,5273718,0.9243173749976203,0.0557311922900596,3416616,0.8853686953721531,0.0361058523184771,4142152,1.0727596686639618,0.0437731159699201,6225318,1.094676560793962,0.0657874377288982,5689209,0.9965624427012474,0.0601219861883661,3788141,0.9810757509652878,0.0400320256966449,3417742,0.8846349534697886,0.0361177515748496,0.2974259429741608,0.2985729766169199,0.2019420309111454,0.2020590494977737,gene_associated_-2kb_+1kb,GCA_019055375.1_ASM1905537v1,Nematoda,Chromadorea,Rhabditida,Metastrongylidae,Parelaphostrongylus,Parelaphostrongylus tenuis,2375.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
,118332114,38057520,38083395,21106109,21094812,14427577,1.1789256440944254,0.1219244422524218,11439028,0.9340862170292742,0.096668838351016,5925373,0.873053817410743,0.0500740906226014,6262340,0.9231972068000172,0.0529217284160071,10017790,0.8180310043907308,0.084658252619403,14451916,1.1793103130871587,0.122130126061975,7482087,1.101673498222448,0.0632295557569435,6128296,0.9028225534127547,0.0517889505464256,6129944,0.90319563168666,0.0518028774504949,6265339,0.922517732509597,0.0529470723391284,3701234,0.9833410560256304,0.0312783561020468,5007986,1.3312304795458467,0.042321444540406,7478965,1.1025526556774448,0.0632031723864918,5923813,0.8726980515627298,0.0500609073881668,3995820,1.0621749690951383,0.0337678409091888,3694606,0.9826317555918632,0.0312223442572825,0.3215897377154094,0.3218083839767366,0.1783486695271484,0.1782532087807054,gene_associated_-2kb_+1kb,GCA_000347755.4_Ccap_2.1,Arthropoda (Mandibulata),Insecta,Diptera,Tephritidae,Ceratitis,Ceratitis capitata,99.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,52368631,18215881,18307180,7946396,7902877,7427772,1.1724405763182848,0.1418362836332307,6085312,0.9557490051372042,0.1162014718314863,2493130,0.902105181235736,0.0476073166778027,2208372,0.8034696302379276,0.0421697485275106,4552738,0.715045475753806,0.0869363569958512,7498964,1.171901209053579,0.1431957234093058,3157465,1.1367881205682182,0.0602930597899341,3096649,1.1210318307351446,0.0591317538928982,3103447,1.122940086714492,0.0592615644277582,2231928,0.8035652766898707,0.0426195597895236,1149753,0.9536670565000656,0.0219549943934948,1460747,1.2182943031971194,0.0278935494800312,3130625,1.1390119559402183,0.0597805392315869,2489573,0.9012615178338864,0.0475393943370411,1145567,0.9554274285900396,0.0218750610456095,1136589,0.9531596303464122,0.0217036225369343,0.3478149551249711,0.3495582228586566,0.151728888004113,0.1508979340122592,gene_associated_-2kb_+1kb,GCA_028564675.1_Olupi_Ro2020_NM.1,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Onchocerca,Onchocerca lupi,3131.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
